event,eventLabel,caborLabel,lokasiLabel,tahun
http://www.wikidata.org/entity/Q75504600,2008 NRW Trophy - senior pair skating,pair skating,Germany,2008
http://www.wikidata.org/entity/Q79900361,diving at the 2008 European Aquatics Championships – men's 3 metre springboard,diving,Netherlands,2008
http://www.wikidata.org/entity/Q79901920,diving at the 2008 European Aquatics Championships – men's 1 metre springboard,diving,Netherlands,2008
http://www.wikidata.org/entity/Q67504334,2008–2009 Grand Prix of Figure Skating Final - ladies' singles,ladies' singles,South Korea,2008
http://www.wikidata.org/entity/Q67504345,2008–2009 Grand Prix of Figure Skating Final - pair skating,pair skating,South Korea,2008
http://www.wikidata.org/entity/Q67504354,2008–2009 Grand Prix of Figure Skating Final - ice dancing,ice dance,South Korea,2008
http://www.wikidata.org/entity/Q135916201,2008 Pan American Wushu Championships,wushu,Brazil,2008
http://www.wikidata.org/entity/Q16003004,Q16003004,carom billiards,France,2007
http://www.wikidata.org/entity/Q3562883,volleyball at the 2007 Pan American Games – women's tournament,volleyball,Brazil,2007
http://www.wikidata.org/entity/Q3650444,football at the 2007 Pan American Games – men's tournament,association football,Brazil,2007
http://www.wikidata.org/entity/Q10392340,volleyball at the 2007 Pan American Games – men's tournament,volleyball,Brazil,2007
http://www.wikidata.org/entity/Q10844737,figure skating at the 2007 Asian Winter Games – ice dancing,ice dance,People's Republic of China,2007
http://www.wikidata.org/entity/Q10844738,figure skating at the 2007 Asian Winter Games – women's singles,ladies' singles,People's Republic of China,2007
http://www.wikidata.org/entity/Q10844739,figure skating at the 2007 Asian Winter Games – men's singles,men's singles,People's Republic of China,2007
http://www.wikidata.org/entity/Q10844740,figure skating at the 2007 Asian Winter Games – pairs,pair skating,People's Republic of China,2007
http://www.wikidata.org/entity/Q11186685,2007 NRW Trophy - senior ice dance,ice dance,Germany,2007
http://www.wikidata.org/entity/Q56293052,2007 Trophée Eric Bompard - men's singles,men's singles,France,2007
http://www.wikidata.org/entity/Q56556332,2007 NHK Trophy - men's singles,men's singles,Japan,2007
http://www.wikidata.org/entity/Q56557945,2007 Cup of Russia - men's singles,men's singles,Russia,2007
http://www.wikidata.org/entity/Q73759845,2007 Four Continents Figure Skating Championships - men's singles,men's singles,United States,2007
http://www.wikidata.org/entity/Q73759870,2007 Four Continents Figure Skating Championships - ladies' singles,ladies' singles,United States,2007
http://www.wikidata.org/entity/Q73759911,2007 Four Continents Figure Skating Championships - pair skating,pair skating,United States,2007
http://www.wikidata.org/entity/Q73759963,2007 Four Continents Figure Skating Championships - ice dancing,ice dance,United States,2007
http://www.wikidata.org/entity/Q56255836,2007–2008 Grand Prix of Figure Skating Final - men's singles,men's singles,Italy,2007
http://www.wikidata.org/entity/Q56257487,2007 Skate America - men's singles,men's singles,United States,2007
http://www.wikidata.org/entity/Q56258475,2007 Skate Canada International - men's singles,men's singles,Canada,2007
http://www.wikidata.org/entity/Q56259750,2007 Cup of China - men's singles,men's singles,People's Republic of China,2007
http://www.wikidata.org/entity/Q74025273,2007 European Figure Skating Championships - men's singles,men's singles,Poland,2007
http://www.wikidata.org/entity/Q74025297,2007 European Figure Skating Championships - ladies' singles,ladies' singles,Poland,2007
http://www.wikidata.org/entity/Q74025331,2007 European Figure Skating Championships - pair skating,pair skating,Poland,2007
http://www.wikidata.org/entity/Q74025378,2007 European Figure Skating Championships - ice dancing,ice dance,Poland,2007
http://www.wikidata.org/entity/Q74822809,2007 Skate America - ladies' singles,ladies' singles,United States,2007
http://www.wikidata.org/entity/Q74822827,2007 Skate America - pair skating,pair skating,United States,2007
http://www.wikidata.org/entity/Q74822853,2007 Skate America - ice dancing,ice dance,United States,2007
http://www.wikidata.org/entity/Q74823406,2007 Skate Canada International - ladies' singles,ladies' singles,Canada,2007
http://www.wikidata.org/entity/Q74823434,2007 Skate Canada International - pair skating,pair skating,Canada,2007
http://www.wikidata.org/entity/Q74823462,2007 Skate Canada International - ice dancing,ice dance,Canada,2007
http://www.wikidata.org/entity/Q74823793,2007 Cup of China - ladies' singles,ladies' singles,People's Republic of China,2007
http://www.wikidata.org/entity/Q74823809,2007 Cup of China - pair skating,pair skating,People's Republic of China,2007
http://www.wikidata.org/entity/Q74823814,2007 Cup of China - ice dancing,ice dance,People's Republic of China,2007
http://www.wikidata.org/entity/Q74823912,2007 Trophée Eric Bompard - ladies' singles,ladies' singles,France,2007
http://www.wikidata.org/entity/Q74823915,2007 Trophée Eric Bompard - pair skating,pair skating,France,2007
http://www.wikidata.org/entity/Q74823920,2007 Trophée Eric Bompard - ice dancing,ice dance,France,2007
http://www.wikidata.org/entity/Q74824243,2007 Cup of Russia - ladies' singles,ladies' singles,Russia,2007
http://www.wikidata.org/entity/Q74824253,2007 Cup of Russia - pair skating,pair skating,Russia,2007
http://www.wikidata.org/entity/Q74824277,2007 Cup of Russia - ice dancing,ice dance,Russia,2007
http://www.wikidata.org/entity/Q74824548,2007 NHK Trophy - ladies' singles,ladies' singles,Japan,2007
http://www.wikidata.org/entity/Q74824624,2007 NHK Trophy - pair skating,pair skating,Japan,2007
http://www.wikidata.org/entity/Q74824653,2007 NHK Trophy - ice dancing,ice dance,Japan,2007
http://www.wikidata.org/entity/Q75505834,2007 NRW Trophy - senior men's singles,men's singles,Germany,2007
http://www.wikidata.org/entity/Q75505857,2007 NRW Trophy - senior ladies' singles,ladies' singles,Germany,2007
http://www.wikidata.org/entity/Q27897213,Q27897213,cue sports,Turkey,2007
http://www.wikidata.org/entity/Q30929580,figure skating at the 2007 Winter Universiade - men's singles,men's singles,Italy,2007
http://www.wikidata.org/entity/Q30929583,figure skating at the 2007 Winter Universiade - ladies' singles,ladies' singles,Italy,2007
http://www.wikidata.org/entity/Q30929588,figure skating at the 2007 Winter Universiade - pair skating,pair skating,Italy,2007
http://www.wikidata.org/entity/Q30929590,figure skating at the 2007 Winter Universiade - ice dance,ice dance,Italy,2007
http://www.wikidata.org/entity/Q67504516,2007–2008 Grand Prix of Figure Skating Final - ladies' singles,ladies' singles,Italy,2007
http://www.wikidata.org/entity/Q67504522,2007–2008 Grand Prix of Figure Skating Final - pair skating,pair skating,Italy,2007
http://www.wikidata.org/entity/Q67504529,2007–2008 Grand Prix of Figure Skating Final - ice dancing,ice dance,Italy,2007
http://www.wikidata.org/entity/Q3562859,women's volleyball at the 2006 Central American and Caribbean Games,volleyball,Colombia,2006
http://www.wikidata.org/entity/Q56556305,2006 NHK Trophy - men's singles,men's singles,Japan,2006
http://www.wikidata.org/entity/Q56557867,2006 Cup of Russia - men's singles,men's singles,Russia,2006
http://www.wikidata.org/entity/Q73760219,2006 Four Continents Figure Skating Championships - men's singles,men's singles,United States,2006
http://www.wikidata.org/entity/Q73760252,2006 Four Continents Figure Skating Championships - ladies' singles,ladies' singles,United States,2006
http://www.wikidata.org/entity/Q73760476,2006 Four Continents Figure Skating Championships - pair skating,pair skating,United States,2006
http://www.wikidata.org/entity/Q73760528,2006 Four Continents Figure Skating Championships - ice dancing,ice dance,United States,2006
http://www.wikidata.org/entity/Q56255881,2006–2007 Grand Prix of Figure Skating Final - men's singles,men's singles,Russia,2006
http://www.wikidata.org/entity/Q56257461,2006 Skate America - men's singles,men's singles,United States,2006
http://www.wikidata.org/entity/Q56258214,2006 Skate Canada International - men's singles,men's singles,Canada,2006
http://www.wikidata.org/entity/Q56259722,2006 Cup of China - men's singles,men's singles,People's Republic of China,2006
http://www.wikidata.org/entity/Q56289701,2006 Trophée Eric Bompard - men's singles,men's singles,France,2006
http://www.wikidata.org/entity/Q74025576,2006 European Figure Skating Championships - men's singles,men's singles,France,2006
http://www.wikidata.org/entity/Q74025600,2006 European Figure Skating Championships - ladies' singles,ladies' singles,France,2006
http://www.wikidata.org/entity/Q74025623,2006 European Figure Skating Championships - pair skating,pair skating,France,2006
http://www.wikidata.org/entity/Q74025656,2006 European Figure Skating Championships - ice dancing,ice dance,France,2006
http://www.wikidata.org/entity/Q74824877,2006 Skate America - ladies' singles,ladies' singles,United States,2006
http://www.wikidata.org/entity/Q74824885,2006 Skate America - pair skating,pair skating,United States,2006
http://www.wikidata.org/entity/Q74824903,2006 Skate America - ice dancing,ice dance,United States,2006
http://www.wikidata.org/entity/Q74825049,2006 Skate Canada International - ladies' singles,ladies' singles,Canada,2006
http://www.wikidata.org/entity/Q74825073,2006 Skate Canada International - pair skating,pair skating,Canada,2006
http://www.wikidata.org/entity/Q74825096,2006 Skate Canada International - ice dancing,ice dance,Canada,2006
http://www.wikidata.org/entity/Q74825209,2006 Cup of China - ladies' singles,ladies' singles,People's Republic of China,2006
http://www.wikidata.org/entity/Q74825224,2006 Cup of China - pair skating,pair skating,People's Republic of China,2006
http://www.wikidata.org/entity/Q74825238,2006 Cup of China - ice dancing,ice dance,People's Republic of China,2006
http://www.wikidata.org/entity/Q74825355,2006 Trophée Eric Bompard - ladies' singles,ladies' singles,France,2006
http://www.wikidata.org/entity/Q74825365,2006 Trophée Eric Bompard - pair skating,pair skating,France,2006
http://www.wikidata.org/entity/Q74825379,2006 Trophée Eric Bompard - ice dancing,ice dance,France,2006
http://www.wikidata.org/entity/Q74825547,2006 Cup of Russia - ladies' singles,ladies' singles,Russia,2006
http://www.wikidata.org/entity/Q74825553,2006 Cup of Russia - pair skating,pair skating,Russia,2006
http://www.wikidata.org/entity/Q74825569,2006 Cup of Russia - ice dancing,ice dance,Russia,2006
http://www.wikidata.org/entity/Q74825667,2006 NHK Trophy - ladies' singles,ladies' singles,Japan,2006
http://www.wikidata.org/entity/Q74825684,2006 NHK Trophy - pair skating,pair skating,Japan,2006
http://www.wikidata.org/entity/Q74825705,2006 NHK Trophy - ice dancing,ice dance,Japan,2006
http://www.wikidata.org/entity/Q27897200,Q27897200,cue sports,Turkey,2006
http://www.wikidata.org/entity/Q29919141,2005–06 French Basketball Cup,basketball,France,2006
http://www.wikidata.org/entity/Q67504796,2006–2007 Grand Prix of Figure Skating Final - ladies' singles,ladies' singles,Russia,2006
http://www.wikidata.org/entity/Q67504809,2006–2007 Grand Prix of Figure Skating Final - pair skating,pair skating,Russia,2006
http://www.wikidata.org/entity/Q67504814,2006–2007 Grand Prix of Figure Skating Final - ice dancing,ice dance,Russia,2006
http://www.wikidata.org/entity/Q4509305,2005 European Rhythmic Gymnastics Championships,rhythmic gymnastics,Russia,2005
http://www.wikidata.org/entity/Q4605124,2005 World Championships in Athletics – women's discus throw,athletics,Finland,2005
http://www.wikidata.org/entity/Q4605126,2005 World Championships in Athletics – women's heptathlon,athletics,Finland,2005
http://www.wikidata.org/entity/Q56556268,2005 NHK Trophy - men's singles,men's singles,Japan,2005
http://www.wikidata.org/entity/Q56557731,2005 Cup of Russia - men's singles,men's singles,Russia,2005
http://www.wikidata.org/entity/Q73760713,2005 Four Continents Figure Skating Championships - men's singles,men's singles,South Korea,2005
http://www.wikidata.org/entity/Q73760747,2005 Four Continents Figure Skating Championships - ladies' singles,ladies' singles,South Korea,2005
http://www.wikidata.org/entity/Q73760795,2005 Four Continents Figure Skating Championships - pair skating,pair skating,South Korea,2005
http://www.wikidata.org/entity/Q73760835,2005 Four Continents Figure Skating Championships - ice dancing,ice dance,South Korea,2005
http://www.wikidata.org/entity/Q56255917,2005–2006 Grand Prix of Figure Skating Final - men's singles,men's singles,Japan,2005
http://www.wikidata.org/entity/Q56257362,2005 Skate America - men's singles,men's singles,United States,2005
http://www.wikidata.org/entity/Q56258092,2005 Skate Canada International - men's singles,men's singles,Canada,2005
http://www.wikidata.org/entity/Q56259623,2005 Cup of China - men's singles,men's singles,People's Republic of China,2005
http://www.wikidata.org/entity/Q56289649,2005 Trophée Éric Bompard - men's singles,men's singles,France,2005
http://www.wikidata.org/entity/Q74025823,2005 European Figure Skating Championships - men's singles,men's singles,Italy,2005
http://www.wikidata.org/entity/Q74025843,2005 European Figure Skating Championships - ladies' singles,ladies' singles,Italy,2005
http://www.wikidata.org/entity/Q74025862,2005 European Figure Skating Championships - pair skating,pair skating,Italy,2005
http://www.wikidata.org/entity/Q74025899,2005 European Figure Skating Championships - ice dancing,ice dance,Italy,2005
http://www.wikidata.org/entity/Q74825905,2005 Skate America - ladies' singles,ladies' singles,United States,2005
http://www.wikidata.org/entity/Q74825915,2005 Skate America - pair skating,pair skating,United States,2005
